dv_v0,y0_R
0.0256854,0.755095
0.0259972,-0.119574
0.0259455,0.301767
0.0257998,0.681328
0.0258612,0.404728
0.0259562,-0.0885433
0.0258467,-0.459229
0.0258903,0.593692
0.0257995,-0.0335198
0.025994,-0.171954
0.0259449,0.497531
0.0259779,-0.322116
0.02597,-0.699996
0.0258213,0.993434
0.0260184,-0.677623
0.0258615,0.565905
0.0259073,-0.458147
0.025963,-0.8053
0.0258098,0.383833
0.0259276,-0.497535
0.0258995,-0.375955
0.0259502,0.438314
0.0259752,0.182251
0.0258743,0.709633
0.0258782,-0.341868
0.0257449,0.915239
0.0259695,-0.10198
0.025962,0.194502
0.025735,0.899041
0.0259189,0.202829
0.0258098,0.847713
0.0257247,0.852309
0.0259201,0.681349
0.0259874,-0.0512731
0.0257733,0.0106342
0.0258402,0.825056
0.0259156,0.0315546
0.0258264,-0.443933
0.0258796,-0.65772
0.0259401,0.14187
0.0257709,0.759003
0.0258697,0.582935
0.0259434,-0.410927
0.025811,0.443719
0.0258329,-0.0988593
0.0260358,-0.545189
0.0260678,-0.812485
0.025849,-0.223262
0.0257643,0.303995
0.02593,-0.2313
0.0259116,0.284332
0.0258121,0.908543
0.0257635,0.810933
0.026016,-0.743242
0.0259483,-0.291764
0.0259675,-0.0899637
0.0260433,-0.89166
0.0260511,-0.984488
0.0258842,-0.434811
0.0259782,-0.488397
0.0258165,0.202735
0.0260375,-0.836633
0.0259374,-0.285426
0.0259353,-0.204384
0.0259468,0.165746
0.025947,-0.952311
0.0259347,-0.00540457
0.0259475,-0.59623
0.0259526,-0.687527
0.0258236,0.446105
0.0258767,-0.352055
0.0257834,0.799781
0.0258316,0.811253
0.0260576,-0.854494
0.0257436,0.759852
0.0258094,0.111434
0.025902,0.311022
0.0260212,-0.578612
0.0257464,0.537501
0.0258586,0.804644
0.0259697,-0.407519
0.0259447,-0.790465
0.0258353,0.600367
0.0259196,0.205079
0.0258276,0.24871
0.0260169,-0.383386
0.0258525,0.26037
0.0258622,0.541573
0.0259061,0.382786
0.0258821,0.779049
0.025787,0.592664
0.0258159,0.0610739
0.0258521,-0.398875
0.0260667,-0.546476
0.0261144,-0.919208
0.0258012,0.5604
0.0260023,-0.209122
0.025911,-0.604117
0.0260565,-0.698896
0.0258935,-0.0879268
0.0259361,-0.753342
0.0257481,0.936959
0.0257662,0.545683
0.0259211,0.0522963
0.0260636,-0.771771
0.0259521,-0.923859
0.0260073,-0.923294
0.0257116,0.66595
0.0258671,-0.547648
0.0258714,-0.113271
0.0258629,0.599401
0.0256974,0.669778
0.025863,0.314006
0.0258997,-0.902443
0.0258901,0.927076
0.0258815,0.677362
0.025878,-0.247861
0.0259091,0.214796
0.0260005,-0.834789
0.0259283,-0.551397
0.025954,-0.838046
0.0260428,-0.931846
0.0258859,0.11747
0.0258919,-0.158239
0.0258978,0.685626
0.0259997,-0.181465
0.0258949,-0.562748
0.0259691,-0.254974
0.0259732,-0.871152
0.0259469,-0.383554
0.0257144,0.786859
0.0257989,0.5899
0.0257002,0.634438
0.0257553,0.144223
0.0258329,0.991879
0.025798,0.434479
0.0259027,-0.319034
0.0257557,0.997229
0.0258245,0.880438
0.0259544,-0.151565
0.025856,0.896553
0.0258459,0.104027
0.0259302,0.217404
0.025832,0.0890426
0.02577,0.124747
0.0259771,0.180697
0.0259632,-0.215604
0.0257617,0.324016
0.0260208,-0.822367
0.0260235,-0.103352
0.0258942,-0.675067
0.0259503,0.223066
0.0258889,-0.933842
0.0258562,-0.00947742
0.0259789,-0.623893
0.0259273,-0.790599
0.0259124,0.479754
0.0258106,0.987556
0.0260457,-0.461377
0.0260516,-0.918904
0.0256834,0.8777
0.0259949,-0.703614
0.025858,0.773577
0.0258309,0.823751
0.0258676,0.281911
0.025868,0.855409
0.0258433,0.0273249
0.0259387,0.583899
0.0258384,0.00330269
0.0259047,0.149821
0.0259936,-0.652037
0.0259418,-0.0820119
0.0259451,-0.546564
0.0259372,0.606924
0.0258863,0.548449
0.0258908,-0.747872
0.0258058,0.951287
0.0260007,0.0329066
0.0258979,-0.148847
0.0260132,-0.520226
0.0259746,-0.53993
0.0258476,-0.172389
0.0258617,-0.282263
0.0258691,-0.442162
0.025939,0.253296
0.025916,-0.974345
0.0259872,-0.840059
0.026027,-0.863818
0.026036,-0.902522
0.0256936,0.835915
0.0257745,0.539651
0.0257796,0.226194
0.0257669,0.737047
0.0259926,-0.73532
0.0257379,0.969366
0.0258681,0.652784
0.0258421,0.0201549
0.0258789,-0.217131
0.0258442,0.493828
0.025726,0.762693
0.0258371,0.308261
0.0259886,0.0829082
0.0259084,-0.577611
0.0258079,0.68081
0.0260785,-0.701773
0.0259181,0.629565
0.0259275,-0.554553
0.025898,0.0520291
0.0260657,-0.892821
0.026031,-0.29611
0.0260651,-0.653052
0.0258497,-0.504923
0.025895,0.640802
0.0259759,-0.762112
0.0259442,0.305124
0.0260901,-0.725753
0.0258135,0.437797
0.0260732,-0.884023
0.0259267,-0.0626441
0.0259097,-0.739863
0.0257822,0.946723
0.0259508,-0.408328
0.0258095,0.34947
0.0259521,-0.308669
0.0258856,-0.5039
0.0258424,0.581347
0.0259553,0.32215
0.0257271,0.610057
0.0259378,0.174675
0.025978,-0.199731
0.0258144,-0.188807
0.0258567,0.785613
0.0260882,-0.876263
0.0259037,-0.502005
0.0258621,-0.421465
0.0257567,0.300808
0.0259699,-0.492136
0.0260334,-0.191875
0.0260487,-0.690459
0.0256824,0.745033
0.0260709,-0.845782
0.0259832,0.147859
0.0258646,0.671706
0.025851,0.164623
0.0257226,0.907852
0.0258071,0.542555
0.025794,0.139283
0.0259741,-0.195846
0.0258913,0.142259
0.0259789,-0.452064
0.0258962,0.144156
0.0259178,-0.518271
0.0258938,0.507174
0.0259735,-0.0187909
0.0258613,0.995602
0.0257819,0.373539
0.0257019,0.603761
0.0260606,-0.571959
0.0259345,-0.274799
0.0257765,0.186236
0.0259063,0.637158
0.0259543,0.42344
0.0257688,0.595409
0.025915,-0.763346
0.0260504,-0.709318
0.0259822,-0.0541668
0.0260389,-0.83357
0.0259219,-0.421156
0.0257357,0.68078
0.0259725,-0.823478
0.0260579,-0.690607
0.0260896,-0.806133
0.025774,0.0991055
0.0257282,0.613419
0.0259645,0.189593
0.0259035,0.540198
0.0259347,-0.498849
0.0259929,-0.119202
0.025825,0.76742
0.0256882,0.832765
0.0258283,-0.141546
0.0258862,-0.569316
0.0258249,-0.0568227
0.0259248,0.0222399
0.0257817,0.66405
0.0257767,0.888353
0.0260955,-0.876601
0.0258751,0.52531
0.0258812,-0.381297
0.0258806,-0.807011
0.025688,0.996572
0.0258271,0.688743
0.0258866,-0.745431
0.0258571,0.647649
0.025846,0.557696
0.0258459,0.549673
0.0260324,-0.791149
0.0258481,0.81484
0.0258665,0.974099
0.0259052,-0.833612
0.0257448,0.778765
0.0257793,0.57229
0.0260095,-0.205045
0.0259913,-0.424862
0.0259197,0.0679755
0.0258651,0.285903
0.0258666,-0.0921589
0.0258847,-0.138371
0.0259206,0.659368
0.0258667,0.391683
0.0258326,-0.217872
0.0259246,-0.296927
0.0258829,-0.537673
0.0257662,0.315642
0.0258698,-0.644554
0.0258497,0.546564
0.0257685,0.498933
0.0259134,-0.122545
0.0258404,-0.554618
0.0258672,0.00991623
0.025738,0.825115
0.0258546,0.973412
0.0258361,0.42496
0.025965,0.0353492
0.0257809,0.716402
0.0257629,0.296787
0.0259241,0.567081
0.02585,0.144891
0.0259476,0.00532426
0.0258164,-0.0814426
0.0260667,-0.918781
0.0257095,0.597706
0.0259829,-0.169264
0.025861,-0.0529461
0.0258947,0.23943
0.0258269,0.194808
0.0258406,0.440372
0.0258912,0.859458
0.0259841,-0.162838
0.0260393,-0.735498
0.025998,-0.885819
0.025761,0.28069
0.0261129,-0.933391
0.025863,0.305078
0.0260455,-0.429495
0.0259552,-0.0373819
0.0259409,-0.31541
0.025883,-0.340525
0.0259323,0.0931083
0.0260607,-0.679471
0.0261087,-0.986631
0.0258035,0.358119
0.0260066,-0.282726
0.0257594,0.32692
0.0258879,0.10708
0.0257202,0.457525
0.0258355,0.403223
0.025974,0.180202
0.0257642,0.5973
0.0260181,-0.852743
0.0257008,0.789642
0.0259029,0.682691
0.0259443,0.312952
0.0258704,0.9706
0.0257819,0.697674
0.0258055,0.867833
0.0261089,-0.974191
0.0257606,0.731869
0.0258902,-0.889106
0.0257192,0.848424
0.0257706,0.16798
0.0260393,-0.350365
0.0259326,0.439772
0.025924,0.566856
0.0259872,-0.247278
0.0260279,-0.72614
0.0258737,-0.282015
0.0258548,0.460828
0.0257357,0.480722
0.0257115,0.938977
0.025846,-0.0908156
0.0258822,-0.887908
0.025895,-0.0982443
0.0258591,0.577716
0.0259822,-0.782057
0.0257016,0.722979
0.0259409,-0.683537
0.025899,-0.354583
0.0259813,-0.766423
0.0258244,0.881551
0.0258003,0.752178
0.0257899,0.438723
0.0258055,0.195395
0.0256978,0.783683
0.0259742,-0.755817
0.0259447,0.54638
0.0259265,0.12251
0.0259256,0.465574
0.0257809,0.18252
0.0259555,-0.0571132
0.0256754,0.82716
0.025803,0.940113
0.0258855,-0.143405
0.0260001,-0.515915
0.0259796,-0.319962
0.0260152,-0.344415
0.0259159,0.753493
0.025846,-0.343532
0.025905,-0.620479
0.0257383,0.74155
0.0258444,0.861334
0.0259258,-0.748054
0.0257781,0.162499
0.0257626,0.978613
0.0259792,0.114177
0.0259938,-0.328298
0.0259101,-0.20343
0.0256828,0.749846
0.025863,0.68502
0.0259598,-0.0306625
0.025914,-0.0156482
0.0256993,0.65836
0.0258843,0.928299
0.0258694,-0.448348
0.0258659,0.0980047
0.0259316,-0.37151
0.0258312,-0.060944
0.0260479,-0.779348
0.0259162,-0.449527
0.025875,0.921954
0.0259608,0.178243
0.0258954,0.765697
0.0259162,0.0317019
0.0258825,0.206873
0.0260017,-0.813354
0.0258588,0.136021
0.0258682,-0.561448
0.0257635,0.95631
0.0257434,0.474825
0.0259074,-0.187872
0.0259036,-0.905778
0.0258636,-0.453277
0.0259278,-0.494917
0.0260087,-0.885677
0.025909,0.785611
0.0258728,-0.293777
0.0260605,-0.851135
0.0258002,0.594109
0.0259647,-0.0642231
0.0259566,-0.743223
0.0257189,0.777324
0.0260072,-0.792292
0.0258649,0.668032
0.0258682,-0.782052
0.025929,-0.997616
0.0258646,0.05964
0.025862,0.808929
0.0259458,-0.616801
0.0259711,-0.491015
0.0260564,-0.691993
0.0258606,-0.56726
0.0260168,-0.608123
0.0257092,0.882755
0.0258578,0.079017
0.0259353,-0.208066
0.025937,-0.526722
0.0259454,-0.578499
0.0258055,0.313057
0.0258017,0.0966765
0.0258517,0.915216
0.0257247,0.619276
0.0259361,0.401256
0.0257186,0.591342
0.0257701,0.118205
0.025871,0.0983832
0.0259039,-0.848244
0.0258195,-0.233001
0.0259545,-0.494704
0.0258429,0.683809
0.0257832,0.674773
0.0259414,0.519681
0.0259212,0.739807
0.0259002,0.536952
0.0258021,0.0330149
0.026062,-0.86757
0.0259916,-0.0768756
0.0259704,-0.545214
0.0259769,-0.690414
0.0258814,0.368557
0.0257557,0.119666
0.0259339,0.118536
0.0258848,-0.146441
0.0260067,-0.0803423
0.0260426,-0.911658
0.0260155,-0.684808
0.0258295,0.790334
0.0257221,0.566315
0.0259149,-0.378998
0.0259071,-0.674406
0.0258388,0.969401
0.0260972,-0.806462
0.025752,0.730009
0.0259018,0.595585
0.0260779,-0.595214
0.0256852,0.942748
0.0259633,-0.376522
0.0258953,0.0335154
0.0259337,-0.128764
0.025775,0.696775
0.0258336,-0.325846
0.0258534,0.34142
0.0258571,-0.162716
0.0258965,0.161394
0.0258604,0.63173
0.0257736,0.703599
0.0258615,0.918905
0.0259385,-0.320433
0.0257845,0.374646
0.0260277,-0.309306
0.0258261,0.81282
0.0256983,0.88938
0.0259967,-0.112118
0.025894,-0.443111
0.0257951,0.230193
0.0258141,0.171821
0.025902,0.023246
0.0258048,0.535198
0.0260446,-0.559258
0.0258926,-0.0281166
0.0259288,-0.0655507
0.0258274,0.333115
0.0259057,0.39688
0.0256742,0.973618
0.0259945,-0.13633
0.0259668,0.16131
0.0259422,-0.0102575
0.025949,0.308326
0.0257799,0.410959
0.0258684,0.0175266
0.0258166,0.408917
0.0258595,-0.45471
0.0257907,0.286034
0.025918,-0.886877
0.0260719,-0.603828
0.0259574,-0.239164
0.0259757,-0.246191
0.0258813,0.285706
0.0258246,0.337412
0.0259251,-0.219737
0.0257561,0.843043
0.02602,-0.619447
0.0259967,-0.892481
0.0259057,0.0296495
0.025825,0.105154
0.0257969,0.00241157
0.0257017,0.609521
0.0257599,0.233759
0.0258336,0.19376
0.02587,-0.475755
0.0256861,0.716328
0.0259687,-0.897598
0.0258946,0.381733
0.0259331,-0.0429692
0.0259356,0.243987
0.02593,-0.888993
0.0258873,0.709739
0.0259201,0.587584
0.0256814,0.959716
0.0258702,0.500005
0.0257394,0.828713
0.0259152,0.74867
0.0258791,-0.114316
0.0258572,0.854068
0.0258882,0.726896
0.0257387,0.471274
0.0258896,-0.813841
0.0258616,0.137263
0.02568,0.773141
0.025831,-0.351189
0.0260202,-0.513055
0.0257672,0.41825
0.0259373,-0.433866
0.0258884,-0.979345
0.02597,-0.610273
0.0258109,0.547648
0.025986,-0.00914246
0.0257627,0.705747
0.0258165,0.843162
0.0257969,0.563966
0.0260169,-0.194385
0.0259612,0.360175
0.0257372,0.939841
0.0259994,-0.0659574
0.026032,-0.5185
0.0258741,0.925851
0.0258639,0.0441699
0.0259247,0.476825
0.0258797,0.450368
0.026022,-0.602682
0.0258319,0.927134
0.0258711,0.000108224
0.0259534,0.4296
0.0258808,0.382842
0.0260471,-0.443669
0.0259743,0.183855
0.0259176,0.13669
0.0259756,-0.127651
0.0260584,-0.518141
0.0257375,0.776554
0.0260694,-0.519669
0.0259175,-0.352265
0.0260577,-0.755998
0.0259377,-0.623125
0.0258301,0.779559
0.0259962,-0.288269
0.0257252,0.401184
0.0258819,-0.513324
0.0257816,0.560464
0.0260709,-0.890351
0.0260634,-0.519915
0.0257915,0.695106
0.0259775,-0.378177
0.0259855,-0.865717
0.0259825,0.227648
0.0259893,-0.258389
0.0259654,-0.0557216
0.0259159,-0.656383
0.0258117,0.0453935
0.0259642,0.379383
0.0258471,-0.0903112
0.0257982,0.737992
0.0259317,0.617393
0.0260107,-0.814106
0.0259171,-0.938277
0.025767,0.793278
0.0258735,0.935904
0.0260335,-0.734348
0.0258601,0.853276
0.0259905,-0.654158
0.0259009,0.441497
0.0258243,0.0195511
0.0260163,-0.911402
0.0258765,-0.252143
0.02576,0.850117
0.0259091,0.253111
0.0257619,0.143659
0.0260234,-0.353796
0.0257976,0.861426
0.0258032,0.242462
0.0260443,-0.78957
0.025977,0.25468
0.0257781,0.262334
0.0260358,-0.522111
0.0257897,0.257158
0.0259359,-0.245579
0.02605,-0.418543
0.026033,-0.420475
0.025838,0.693048
0.0260662,-0.50949
0.0257774,0.241338
0.0259716,0.266232
0.025917,-0.110889
0.0258225,0.959188
0.0257259,0.560963
0.0258694,0.575682
0.0258154,0.915717
0.0259514,0.187687
0.0258247,0.971011
0.0258136,0.375099
0.0257359,0.716612
0.0257972,0.673771
0.0260109,-0.566357
0.0258684,-0.694433
0.0258829,-0.796942
0.0259467,0.181462
0.0258216,-0.0251609
0.0261094,-0.927004
0.0257785,0.788172
0.025961,0.286324
0.0258573,0.374303
0.0259201,0.637814
0.0260644,-0.816207
0.0261154,-0.989222
0.0259372,0.227232
0.0257304,0.894428
0.0257984,-0.13696
0.0260399,-0.253404
0.0260023,-0.0620932
0.0259588,0.299345
0.0258674,0.409361
0.0259964,-0.7923
0.0258048,0.717621
0.0259421,0.281007
0.025829,0.898913
0.0259275,0.0298389
0.0259177,0.620688
0.0259038,0.627017
0.025986,0.0938471
0.0258748,-0.00801767
0.0258578,0.122321
0.0260284,-0.301321
0.0258207,0.545041
0.025889,-0.23703
0.0259755,-0.653405
0.025932,-0.274386
0.0259759,-0.217127
0.0258686,-0.210321
0.0259354,-0.254208
0.0257877,-0.0982761
0.0259517,0.140037
0.0258457,-0.569147
0.0258133,0.181508
0.025891,-0.615342
0.0258025,0.6389
0.0258862,0.537856
0.0259387,0.284573
0.0260555,-0.63254
0.0257948,0.875845
0.0258502,0.473489
0.0258514,-0.0978573
0.025915,-0.738719
0.0258699,0.270091
0.0260895,-0.973821
0.0259262,0.621257
0.0258743,-0.250071
0.0259594,0.010142
0.0258425,-0.572879
0.0258639,0.151366
0.0258837,0.233745
0.0260461,-0.45544
0.0258098,0.571136
0.0258898,-0.695251
0.0257919,0.00247052
0.0258973,0.636524
0.0258263,-0.191818
0.0258447,0.514907
0.0259804,-0.787315
0.0258732,-0.202722
0.0257497,0.78963
0.0258813,0.0900369
0.0258606,0.539348
0.025787,0.366408
0.0259465,-0.713116
0.0259781,-0.612738
0.0260246,-0.427468
0.0258767,-0.779586
0.0260368,-0.831032
0.0258759,-0.55459
0.0258979,0.413737
0.0260259,-0.379325
0.0258535,0.907703
0.0259888,-0.310165
0.025872,0.244945
0.0258489,0.491445
0.0258507,0.719243
0.025867,-0.568019
0.0259295,-0.131323
0.0260207,-0.448995
0.0258187,-0.348277
0.0259671,-0.278949
0.0258246,0.343594
0.0261009,-0.774832
0.0258177,-0.0610494
0.0258446,0.803721
0.0256897,0.91245
0.025883,0.11374
0.0258409,0.684788
0.0259601,-0.509226
0.0259615,-0.638874
0.0260286,-0.268108
0.0258715,-0.115918
0.0260443,-0.859651
0.0258575,-0.023428
0.0259149,0.586989
0.0257085,0.792378
0.0259409,-0.716011
0.0257999,0.112672
0.0260273,-0.816333
0.0259559,-0.346457
0.0259691,-0.219896
0.0259157,-0.997798
0.025845,0.864672
0.026052,-0.384287
0.0257331,0.406224
0.0260308,-0.302731
0.0258104,-0.293485
0.0258617,-0.706723
0.0260549,-0.510077
0.0257944,0.148418
0.0258526,0.937381
0.0260334,-0.831932
0.0256956,0.863863
0.0259462,0.165203
0.0259647,-0.654942
0.025883,0.185638
0.0258878,0.500002
0.0258244,0.968033
0.0257738,0.336308
0.0257989,-0.189301
0.025989,0.0906646
0.0260341,-0.400477
0.0258811,-0.676724
0.0259718,0.00281665
0.0259103,-0.404159
0.0258062,0.759163
0.0257698,0.999932
0.0258535,-0.362413
0.0259196,-0.362974
0.0260108,-0.0110017
0.0259056,-0.012927
0.0259053,-0.649362
0.0257602,0.844349
0.0259655,0.0207576
0.0257544,0.854148
0.025993,-0.461863
0.02593,0.149694
0.025812,0.0794931
0.0258003,-0.249051
0.0260041,-0.969761
0.0259508,-0.80295
0.0260351,-0.426812
0.0258707,0.979689
0.025872,-0.279503
0.0257862,0.141154
0.0259409,-0.977938
0.0257579,0.844894
0.025857,0.752941
0.0260049,-0.162252
0.0257615,0.639761
0.0258728,-0.503077
0.0258929,-0.0927901
0.0259917,-0.373523
0.0258911,-0.292976
0.026068,-0.911069
0.0258619,-0.395578
0.0258905,-0.780585
0.0258549,0.515124
0.0259278,0.49376
0.0258599,-0.437054
0.0258102,0.737159
0.0257591,0.569626
0.0259089,0.588046
0.0257868,0.841656
0.0258215,0.371168
0.025935,-0.816774
0.0258832,-0.353781
0.0258277,0.339331
0.0256687,0.946488
0.0258494,-0.410691
0.025984,-0.758028
0.026018,-0.560979
0.025989,-0.319383
0.0259831,-0.988993
0.0259718,-0.205305
0.0259583,-0.394929
0.0258982,-0.0771367
0.0258563,-0.530014
0.0259439,-0.330434
0.0258831,0.616817
0.0259491,-0.661485
0.025884,-0.480713
0.0260936,-0.916899
0.0258708,-0.777548
0.0257963,0.327662
0.0260258,-0.433774
0.0259029,-0.355245
0.0259207,0.00134304
0.0259009,0.646372
0.0260607,-0.824336
0.0260223,-0.257647
0.0259846,-0.090437
0.0257635,0.951955
0.0260325,-0.715396
0.0260436,-0.940307
0.0260024,-0.633995
0.0258261,0.812058
0.0258703,0.430025
0.0259651,-0.659914
0.0260321,-0.419266
0.0259102,-0.580694
0.0257778,0.396422
0.0260432,-0.392307
0.0259656,-0.604722
0.0259472,-0.633672
0.0259106,0.252376
0.0260105,-0.919159
0.02588,-0.410046
0.0257879,0.238258
0.0259098,-0.934964
0.0258575,0.648193
0.0259484,-0.825403
0.0257558,0.394091
0.0259272,-0.939126
0.0258492,0.924331
0.0257236,0.539768
0.0257462,0.71154
0.0260078,-0.836943
0.025821,0.760111
0.0257789,0.448604
0.0257677,0.0964617
0.0257045,0.554945
0.0260336,-0.578073
0.0259784,0.222694
0.0258505,0.70901
0.025976,-0.787899
0.0257685,0.392927
0.0258862,0.694781
0.0260117,-0.445681
0.0258989,-0.940249
0.0258847,-0.811288
0.0256596,0.974714
0.0258297,0.174158
0.0259664,-0.467439
0.0257684,0.395287
0.0260083,-0.879178
0.0259376,0.489187
0.0259453,0.401866
0.0260891,-0.665083
0.0258086,0.449401
0.0257978,0.932649
0.0259455,-0.927449
0.0259562,-0.764828
0.0257703,0.357225
0.0258773,-0.31941
0.0257777,0.00915261
0.0258869,-0.791458
0.0258976,0.764559
0.0258088,0.8207
0.0258267,0.612631
0.0261296,-0.985329
0.0259302,-0.491689
0.0259821,0.0896978
0.0259323,-0.821222
0.0257249,0.933356
0.0261076,-0.96506
0.0257881,0.794174
0.0256743,0.987462
0.025968,-0.632201
0.0258552,0.398743
0.0258782,0.343414
0.0258877,-0.401675
0.0257484,0.427002
0.0260946,-0.997685
0.0259507,-0.999419
0.0260198,-0.613224
0.0258776,-0.646547
0.0260473,-0.351021
0.0258143,0.772653
0.0258314,-0.263552
0.0259965,-0.191294
0.0258771,0.173778
0.0259541,-0.783498
0.0258986,-0.14691
0.0258354,0.914863
0.02589,-0.596042
0.0259822,-0.68016
0.025843,0.667841
0.0259973,-0.0317829
0.0256872,0.858368
0.0258176,0.0709888
0.0259903,-0.955427
0.0260741,-0.735412
0.0257075,0.727573
0.0258901,-0.564245
0.0259661,-0.541735
0.025998,-0.403164
0.0257392,0.867803
0.0256676,0.889132
0.0259726,-0.409122
0.0259143,0.300398
0.0260694,-0.76597
0.026094,-0.794282
0.0259623,-0.865312
0.0259344,0.572929
0.0258714,0.221322
0.0259147,0.640841
0.0258908,0.0923828
0.0257747,0.0352375
0.0259404,0.157126
0.0258182,-0.183806
0.0257275,0.731144
0.0260346,-0.502122
0.0257266,0.605756
0.0258193,0.595431
0.0259474,-0.00521233
0.0258714,-0.466804
0.0257701,0.201161
0.026053,-0.583469
0.0260915,-0.798044
0.0257226,0.738006
0.025988,-0.704664
0.0259232,-0.00844402
0.0257509,0.56808
0.026039,-0.325756
0.0258141,0.79767
0.0259038,0.770737
0.0259083,-0.408759
0.0260488,-0.719625
0.0257124,0.580687
0.0259607,-0.0215876
0.0259045,0.0328367
0.0259145,0.457989
0.0258796,0.166905
0.0258702,0.857461
0.0256871,0.714037
0.0260371,-0.817631
0.0259726,-0.353116
0.0257493,0.827931
0.0256683,0.908354
0.0257906,0.183815
0.0257055,0.931331
0.0257325,0.419265
0.0257521,0.430816
0.0257329,0.693309
0.0260427,-0.62309
0.025956,0.298894
0.0259435,-0.351156
0.0259137,-0.191629
0.0258739,0.655845
0.0258897,-0.421006
0.0257534,0.423227
0.0260003,-0.47102
0.0258039,0.649733
0.0260205,-0.423119
0.0259019,-0.548057
0.0259078,0.850364
0.0257371,0.807224
0.0260733,-0.701339
0.0260315,-0.257117
0.0260044,-0.803341
0.0257801,-0.0320744
0.0257548,0.907239
0.0258634,-0.626749
0.0259642,-0.389964
0.0256972,0.703189
0.0260155,-0.571443
0.0257779,0.269841
0.0259404,-0.0614153
0.0258214,0.895334
0.0259752,0.290425
0.0260183,-0.105913
0.0260629,-0.702003
0.0257038,0.759867
0.0259978,-0.83911
0.0258831,-0.0336988
0.0260525,-0.865968
0.0258621,-0.542418
0.0260311,-0.779098
0.0259359,-0.840927
0.0260855,-0.977814
0.0259106,0.314245
0.0259176,-0.117567
0.0260803,-0.94465
0.0260192,-0.550912
0.0258679,-0.259044
0.0258754,0.990583
0.0258846,0.380165
0.0258971,-0.333394
0.0258029,0.94089
0.0259323,-0.340685
0.0258676,0.886545
0.0259523,0.193448
0.0258625,0.418906
0.0258362,0.0445018
0.0260389,-0.707265
0.0260292,-0.786893
0.0260038,-0.669498
0.0258288,0.966311
0.0259746,-0.59056
0.0258468,0.429982
0.0260202,-0.76344
0.0260603,-0.981685
0.0258669,-0.435858
0.0260031,-0.221582
0.0257032,0.651072
0.0257364,0.490224
0.0260199,-0.976985
0.0259595,-0.421314
0.0259043,-0.0299905
0.0258579,0.19216
0.0257584,0.225311
0.025934,0.462214
0.0259418,-0.576989
0.0258451,0.297774
0.0257711,0.436101
0.0258795,-0.400168
0.0259995,-0.723409
0.0257301,0.665828
0.0258526,0.309474
0.0260889,-0.648468
0.025978,-0.304937
0.0258638,0.0310228
0.0258818,0.10775
0.0260105,-0.0961426
0.0259081,-0.100605
0.0259237,-0.434468
0.0261108,-0.912877
0.02586,0.369813
0.0258789,0.730522
0.0258893,0.386961
0.0259886,-0.692196
0.0259553,0.23605
0.0260656,-0.456753
0.0258008,0.543091
0.0260935,-0.843732
0.0258154,0.959065
0.0259872,-0.100812
0.025686,0.935035
0.025835,-0.102824
0.0258149,0.485877
0.0257553,0.848129
0.0258422,-0.33895
0.025888,-0.703337
0.0259042,0.330387
0.0258057,0.61055
0.0258106,0.347746
0.0259548,-0.313676
0.026024,-0.152367
0.0259188,0.64055
0.0258244,0.254604
0.0259806,-0.492653
0.0257201,0.918806
0.0258969,-0.417331
0.0258413,-0.409398
0.0260391,-0.921699
0.0258028,0.574704
0.0259285,-0.743091
0.0257617,0.541057
0.0257068,0.639417
0.0258,0.294581
0.0261138,-0.899735
0.0259992,-0.386476
0.0257685,0.923716
0.0260916,-0.839426
0.0259032,0.721804
0.0257943,-0.068251
0.0257527,0.446413
0.0258962,0.642189
0.0256821,0.798232
0.026001,-0.000425857
0.0259805,-0.998775
0.0259277,-0.400311
0.0258431,0.792024
0.0260126,-0.0400349
0.0257713,0.851946
0.0257764,0.354561
0.0259065,-0.535204
0.025854,0.574025
0.0257729,0.396318
0.025938,-0.651657
0.025738,0.413117
0.0258917,0.941704
0.0260644,-0.489024
0.0258552,-0.583316
0.0256815,0.937659
0.0259165,0.211609
0.0260237,-0.121558
0.0259391,0.092187
0.0258845,0.0593334
0.0259525,0.217717
0.0259386,-0.649653
0.0259265,0.138258
0.0258921,-0.362668
0.0260722,-0.549934
0.0259157,0.202919
0.025878,0.275401
0.0258242,-0.425019
0.0257852,0.139021
0.0260445,-0.32564
0.0257293,0.862212
0.0258118,0.566553
0.0259035,-0.0545068
0.0259745,0.144345
0.0257307,0.930859
0.0259775,-0.376956
0.0258114,0.700158
0.0259201,0.57131
0.0259331,-0.571735
0.0257368,0.443388
0.0258594,-0.0178918
0.0260684,-0.81768
0.0257351,0.398917
0.0259537,-0.865397
0.0258235,0.214867
0.0259153,0.599807
0.0259304,-0.0833996
0.0259577,-0.415498
0.0259473,-0.916119
0.0260255,-0.240642
0.0257882,0.772278
0.0258033,-0.232534
0.025968,-0.591091
0.0258846,-0.445244
0.0258349,-0.515718
0.0260285,-0.379828
0.0257374,0.865786
0.025867,0.946574
0.0258027,0.180574
0.0257739,0.473781
0.0257606,0.292719
0.0259798,-0.686203
0.0258747,0.751766
0.0259404,-0.0782762
0.0260381,-0.69167
0.0260429,-0.721565
0.0259381,-0.248622
0.0258696,0.58315
0.0258971,-0.936861
0.0257425,0.554091
0.0260084,-0.0563655
0.0256571,0.949287
0.0257466,0.611876
0.0258107,0.463553
0.0258737,0.98733
0.0259223,0.16053
0.025905,0.539997
0.0258897,-0.508709
0.0257557,0.954922
0.025989,-0.990716
0.0259553,-0.126032
